X--Kurve 1::[-I(R1:2) | I(TK1)],Y--Kurve 1::[-I(R1:2) | I(TK1)],,X--Kurve 2::[V(1) | V(TK4)],Y--Kurve 2::[V(1) | V(TK4)]
0.0075,0.427633,,0.0075,14.8931
0.00750115,0.428068,,0.00750115,14.893
0.00750346,0.428825,,0.00750346,14.8928
0.00750807,0.430345,,0.00750807,14.8924
0.00751729,0.433408,,0.00751729,14.8916
0.00752,0.43434,,0.00752,14.8914
0.00752184,0.433897,,0.00752184,14.8915
0.00752553,0.433009,,0.00752553,14.8917
0.00753291,0.431242,,0.00753291,14.8922
0.00754,0.429563,,0.00754,14.8926
0.00754148,0.428087,,0.00754148,14.893
0.00754443,0.425149,,0.00754443,14.8937
0.00755033,0.419362,,0.00755033,14.8952
0.00756,0.410183,,0.00756,14.8975
0.00756118,0.409818,,0.00756118,14.8975
0.00756354,0.408696,,0.00756354,14.8978
0.00756826,0.406466,,0.00756826,14.8984
0.00757771,0.402061,,0.00757771,14.8995
0.00758,0.40106,,0.00758,14.8997
0.00758189,0.402051,,0.00758189,14.8995
0.00758567,0.404043,,0.00758567,14.899
0.00759322,0.408069,,0.00759322,14.898
0.0076,0.411785,,0.0076,14.8971
0.00760151,0.413307,,0.00760151,14.8967
0.00760453,0.416311,,0.00760453,14.8959
0.00761058,0.422419,,0.00761058,14.8944
0.00762,0.432277,,0.00762,14.8919
0.00762121,0.432409,,0.00762121,14.8919
0.00762363,0.432206,,0.00762363,14.8919
0.00762846,0.4318,,0.00762846,14.8921
0.00763813,0.430989,,0.00763813,14.8923
0.00765,0.43,,0.00765,14.8925
0.00765193,0.429485,,0.00765193,14.8926
0.0076558,0.428453,,0.0076558,14.8929
0.00766354,0.426401,,0.00766354,14.8934
0.00767,0.424711,,0.00767,14.8938
0.00767155,0.426075,,0.00767155,14.8935
0.00767464,0.428811,,0.00767464,14.8928
0.00768083,0.434362,,0.00768083,14.8914
0.00769,0.442845,,0.00769,14.8893
0.00769124,0.443587,,0.00769124,14.8891
0.00769371,0.44474,,0.00769371,14.8888
0.00769867,0.44706,,0.00769867,14.8882
0.00770857,0.451754,,0.00770857,14.8871
0.00771,0.452495,,0.00771,14.8869
0.00771198,0.45492,,0.00771198,14.8863
0.00771594,0.459832,,0.00771594,14.885
0.00772386,0.469898,,0.00772386,14.8825
0.00773,0.478221,,0.00773,14.8804
0.00773158,0.47918,,0.00773158,14.8802
0.00773475,0.480814,,0.00773475,14.8798
0.00774109,0.484105,,0.00774109,14.879
0.00775,0.48881,,0.00775,14.8778
0.00775127,0.488328,,0.00775127,14.8779
0.0077538,0.487276,,0.0077538,14.8782
0.00775887,0.485181,,0.00775887,14.8787
0.00776394,0.483111,,0.00776394,14.8792
0.00777,0.480659,,0.00777,14.8798
0.00777101,0.480074,,0.00777101,14.88
0.00777304,0.478882,,0.00777304,14.8803
0.0077771,0.476512,,0.0077771,14.8809
0.00778521,0.471825,,0.00778521,14.882
0.00779,0.469151,,0.00779,14.8827
0.00779162,0.469225,,0.00779162,14.8827
0.00779487,0.469341,,0.00779487,14.8827
0.00780136,0.469574,,0.00780136,14.8826
0.00781,0.469885,,0.00781,14.8825
0.0078113,0.471836,,0.0078113,14.882
0.00781389,0.475779,,0.00781389,14.8811
0.00781909,0.483814,,0.00781909,14.879
0.00782428,0.492228,,0.00782428,14.8769
0.00783,0.501813,,0.00783,14.8745
0.00783104,0.501402,,0.00783104,14.8746
0.00783312,0.500207,,0.00783312,14.8749
0.00783727,0.497832,,0.00783727,14.8755
0.00784558,0.493131,,0.00784558,14.8767
0.00785,0.490714,,0.00785,14.8773
0.00785166,0.491071,,0.00785166,14.8772
0.00785498,0.491762,,0.00785498,14.8771
0.00786163,0.49315,,0.00786163,14.8767
0.00787492,0.495942,,0.00787492,14.876
0.00788,0.497035,,0.00788,14.8757
0.007882,0.498961,,0.007882,14.8753
0.007886,0.502846,,0.007886,14.8743
0.007894,0.510754,,0.007894,14.8723
0.0079,0.516975,,0.0079,14.8708
0.0079016,0.515818,,0.0079016,14.871
0.0079048,0.513367,,0.0079048,14.8717
0.0079112,0.508519,,0.0079112,14.8729
0.00792,0.502007,,0.00792,14.8745
0.00792128,0.501031,,0.00792128,14.8747
0.00792384,0.498923,,0.00792384,14.8753
0.00792896,0.494748,,0.00792896,14.8763
0.00793408,0.490668,,0.00793408,14.8773
0.00794,0.486022,,0.00794,14.8785
0.00794102,0.487251,,0.00794102,14.8782
0.00794307,0.489636,,0.00794307,14.8776
0.00794717,0.494458,,0.00794717,14.8764
0.00795536,0.504318,,0.00795536,14.8739
0.00796,0.510301,,0.00796,14.8724
0.00796164,0.510254,,0.00796164,14.8724
0.00796492,0.510021,,0.00796492,14.8725
0.00797147,0.509556,,0.00797147,14.8726
0.00798,0.508952,,0.00798,14.8728
0.00798131,0.507731,,0.00798131,14.8731
0.00798393,0.505301,,0.00798393,14.8737
0.00798918,0.500493,,0.00798918,14.8749
0.00799442,0.49581,,0.00799442,14.876
0.008,0.490913,,0.008,14.8773
0.00800105,0.491744,,0.00800105,14.8771
0.00800315,0.493314,,0.00800315,14.8767
0.00800734,0.496478,,0.00800734,14.8759
0.00801573,0.502898,,0.00801573,14.8743
0.00802,0.506325,,0.00802,14.8734
0.00802168,0.504723,,0.00802168,14.8738
0.00802503,0.501499,,0.00802503,14.8746
0.00803174,0.495143,,0.00803174,14.8762
0.00804,0.487574,,0.00804,14.8781
0.00804134,0.486808,,0.00804134,14.8783
0.00804403,0.485052,,0.00804403,14.8787
0.0080494,0.481568,,0.0080494,14.8796
0.00806,0.474798,,0.00806,14.8813
0.00806107,0.474736,,0.00806107,14.8813
0.00806322,0.474422,,0.00806322,14.8814
0.00806752,0.473796,,0.00806752,14.8816
0.00807611,0.472548,,0.00807611,14.8819
0.00808,0.471988,,0.00808,14.882
0.00808172,0.47164,,0.00808172,14.8821
0.00808515,0.470942,,0.00808515,14.8823
0.00809203,0.469552,,0.00809203,14.8826
0.0081,0.46795,,0.0081,14.883
0.00810137,0.468478,,0.00810137,14.8829
0.00810412,0.469524,,0.00810412,14.8826
0.00810962,0.471629,,0.00810962,14.8821
0.00812062,0.475879,,0.00812062,14.881
0.00813,0.479603,,0.00813,14.8801
0.008132,0.48075,,0.008132,14.8798
0.008136,0.482998,,0.008136,14.8793
0.008144,0.487543,,0.008144,14.8781
0.00815,0.491051,,0.00815,14.8772
0.0081516,0.491179,,0.0081516,14.8772
0.0081548,0.491385,,0.0081548,14.8772
0.0081612,0.491797,,0.0081612,14.8771
0.00817,0.492365,,0.00817,14.8769
0.00817128,0.493689,,0.00817128,14.8766
0.00817384,0.496353,,0.00817384,14.8759
0.00817896,0.501747,,0.00817896,14.8746
0.00818408,0.507303,,0.00818408,14.8732
0.00819,0.513862,,0.00819,14.8715
0.00819102,0.512996,,0.00819102,14.8718
0.00819307,0.511104,,0.00819307,14.8722
0.00819717,0.507351,,0.00819717,14.8732
0.00820536,0.499967,,0.00820536,14.875
0.00821,0.495997,,0.00821,14.876
0.00821164,0.495635,,0.00821164,14.8761
0.00821492,0.494849,,0.00821492,14.8763
0.00822147,0.493283,,0.00822147,14.8767
0.00823,0.49126,,0.00823,14.8772
0.00823131,0.493177,,0.00823131,14.8767
0.00823393,0.497032,,0.00823393,14.8757
0.00823918,0.504878,,0.00823918,14.8738
0.00824442,0.513069,,0.00824442,14.8717
0.00825,0.522071,,0.00825,14.8695
0.00825105,0.521968,,0.00825105,14.8695
0.00825315,0.521446,,0.00825315,14.8696
0.00825734,0.520406,,0.00825734,14.8699
0.00826573,0.518334,,0.00826573,14.8704
0.00827,0.517294,,0.00827,14.8707
0.00827168,0.516914,,0.00827168,14.8708
0.00827503,0.516151,,0.00827503,14.871
0.00828174,0.514632,,0.00828174,14.8713
0.00829,0.512776,,0.00829,14.8718
0.00829134,0.512433,,0.00829134,14.8719
0.00829403,0.511736,,0.00829403,14.8721
0.0082994,0.510345,,0.0082994,14.8724
0.00831,0.507614,,0.00831,14.8731
0.00831107,0.506905,,0.00831107,14.8733
0.00831322,0.505463,,0.00831322,14.8736
0.00831752,0.502598,,0.00831752,14.8744
0.00832611,0.496941,,0.00832611,14.8758
0.00833,0.49449,,0.00833,14.8764
0.00833172,0.494937,,0.00833172,14.8763
0.00833515,0.495808,,0.00833515,14.876
0.00834203,0.497557,,0.00834203,14.8756
0.00835,0.499606,,0.00835,14.8751
0.00835137,0.50029,,0.00835137,14.8749
0.00835412,0.501645,,0.00835412,14.8746
0.00835962,0.504374,,0.00835962,14.8739
0.00837062,0.509897,,0.00837062,14.8725
0.00838,0.514763,,0.00838,14.8713
0.008382,0.513,,0.008382,14.8718
0.008386,0.509411,,0.008386,14.8726
0.008394,0.502346,,0.008394,14.8744
0.0084,0.497272,,0.0084,14.8757
0.0084016,0.49594,,0.0084016,14.876
0.0084048,0.493192,,0.0084048,14.8767
0.0084112,0.487764,,0.0084112,14.8781
0.00842,0.480502,,0.00842,14.8799
0.00842128,0.479824,,0.00842128,14.88
0.00842384,0.478258,,0.00842384,14.8804
0.00842896,0.475149,,0.00842896,14.8812
0.00843408,0.472095,,0.00843408,14.882
0.00844,0.468606,,0.00844,14.8828
0.00844102,0.469046,,0.00844102,14.8827
0.00844307,0.469876,,0.00844307,14.8825
0.00844717,0.471542,,0.00844717,14.8821
0.00845536,0.474901,,0.00845536,14.8813
0.00846,0.476852,,0.00846,14.8808
0.00846164,0.476465,,0.00846164,14.8809
0.00846492,0.475678,,0.00846492,14.8811
0.00847147,0.47411,,0.00847147,14.8815
0.00848,0.472086,,0.00848,14.882
0.00848131,0.471282,,0.00848131,14.8822
0.00848393,0.469664,,0.00848393,14.8826
0.00848918,0.466452,,0.00848918,14.8834
0.00849442,0.4633,,0.00849442,14.8842
0.0085,0.459988,,0.0085,14.885
0.00850105,0.460531,,0.00850105,14.8849
0.00850315,0.461574,,0.00850315,14.8846
0.00850734,0.463671,,0.00850734,14.8841
0.00851573,0.467906,,0.00851573,14.883
0.00852,0.470137,,0.00852,14.8825
0.00852168,0.470993,,0.00852168,14.8823
0.00852503,0.472691,,0.00852503,14.8818
0.00853174,0.476115,,0.00853174,14.881
0.00854,0.480406,,0.00854,14.8799
0.00854134,0.479562,,0.00854134,14.8801
0.00854403,0.477804,,0.00854403,14.8805
0.0085494,0.474317,,0.0085494,14.8814
0.00856,0.467542,,0.00856,14.8831
0.00856107,0.468043,,0.00856107,14.883
0.00856322,0.468854,,0.00856322,14.8828
0.00856752,0.470483,,0.00856752,14.8824
0.00857611,0.473766,,0.00857611,14.8816
0.00858,0.475296,,0.00858,14.8812
0.00858172,0.477941,,0.00858172,14.8805
0.00858515,0.483295,,0.00858515,14.8792
0.00859203,0.494277,,0.00859203,14.8764
0.0086,0.507791,,0.0086,14.8731
0.00860137,0.508714,,0.00860137,14.8728
0.00860412,0.509819,,0.00860412,14.8725
0.00860962,0.51204,,0.00860962,14.872
0.00862062,0.516524,,0.00862062,14.8709
0.00863,0.520451,,0.00863,14.8699
0.008632,0.520554,,0.008632,14.8699
0.008636,0.520702,,0.008636,14.8698
0.008644,0.520998,,0.008644,14.8698
0.00865,0.52122,,0.00865,14.8697
0.0086516,0.519152,,0.0086516,14.8702
0.0086548,0.515055,,0.0086548,14.8712
0.0086612,0.507007,,0.0086612,14.8732
0.00867,0.496363,,0.00867,14.8759
0.00867128,0.496493,,0.00867128,14.8759
0.00867384,0.49631,,0.00867384,14.8759
0.00867896,0.495946,,0.00867896,14.876
0.00868408,0.495582,,0.00868408,14.8761
0.00869,0.495162,,0.00869,14.8762
0.00869102,0.49569,,0.00869102,14.8761
0.00869307,0.496746,,0.00869307,14.8758
0.00869717,0.49887,,0.00869717,14.8753
0.00870536,0.503158,,0.00870536,14.8742
0.00871,0.50566,,0.00871,14.8736
0.00871164,0.503776,,0.00871164,14.8741
0.00871492,0.500017,,0.00871492,14.875
0.00872147,0.492626,,0.00872147,14.8768
0.00873,0.483357,,0.00873,14.8792
0.00873131,0.4826,,0.00873131,14.8794
0.00873393,0.480746,,0.00873393,14.8798
0.00873918,0.477071,,0.00873918,14.8807
0.00874442,0.473473,,0.00874442,14.8816
0.00875,0.469698,,0.00875,14.8826
0.00875105,0.470307,,0.00875105,14.8824
0.00875315,0.471467,,0.00875315,14.8821
0.00875734,0.473801,,0.00875734,14.8815
0.00876573,0.478522,,0.00876573,14.8804
0.00877,0.481015,,0.00877,14.8797
0.00877168,0.48166,,0.00877168,14.8796
0.00877503,0.482929,,0.00877503,14.8793
0.00878174,0.485482,,0.00878174,14.8786
0.00879,0.488665,,0.00879,14.8778
0.00879134,0.48877,,0.00879134,14.8778
0.00879403,0.488938,,0.00879403,14.8778
0.0087994,0.489275,,0.0087994,14.8777
0.00881,0.489941,,0.00881,14.8775
0.00881107,0.491019,,0.00881107,14.8772
0.00881322,0.493186,,0.00881322,14.8767
0.00881752,0.497562,,0.00881752,14.8756
0.00882611,0.50649,,0.00882611,14.8734
0.00883,0.510829,,0.00883,14.8723
0.00883172,0.51127,,0.00883172,14.8722
0.00883515,0.512082,,0.00883515,14.872
0.00884203,0.513713,,0.00884203,14.8716
0.00885,0.515621,,0.00885,14.8711
0.00885137,0.515479,,0.00885137,14.8711
0.00885412,0.515181,,0.00885412,14.8712
0.00885962,0.514587,,0.00885962,14.8714
0.00887,0.513467,,0.00887,14.8716
0.0088711,0.514429,,0.0088711,14.8714
0.0088733,0.516358,,0.0088733,14.8709
0.0088777,0.520248,,0.0088777,14.8699
0.00888649,0.528161,,0.00888649,14.868
0.0089,0.540761,,0.0089,14.8648
0.00890176,0.540638,,0.00890176,14.8648
0.00890528,0.539783,,0.00890528,14.8651
0.00891231,0.53808,,0.00891231,14.8655
0.00892,0.536235,,0.00892,14.8659
0.00892141,0.535747,,0.00892141,14.8661
0.00892422,0.534761,,0.00892422,14.8663
0.00892985,0.532797,,0.00892985,14.8668
0.00894,0.529285,,0.00894,14.8677
0.00894113,0.529431,,0.00894113,14.8676
0.00894338,0.529676,,0.00894338,14.8676
0.00894788,0.530167,,0.00894788,14.8675
0.00895689,0.53115,,0.00895689,14.8672
0.00896,0.531493,,0.00896,14.8671
0.0089618,0.532467,,0.0089618,14.8669
0.0089654,0.534423,,0.0089654,14.8664
0.00897261,0.538368,,0.00897261,14.8654
0.00898,0.542497,,0.00898,14.8644
0.00898144,0.541705,,0.00898144,14.8646
0.00898432,0.540065,,0.00898432,14.865
0.00899009,0.536808,,0.00899009,14.8658
0.009,0.531286,,0.009,14.8672
0.00900115,0.531348,,0.00900115,14.8672
0.00900346,0.53136,,0.00900346,14.8672
0.00900807,0.531383,,0.00900807,14.8672
0.00901729,0.53143,,0.00901729,14.8671
0.00902,0.531443,,0.00902,14.8671
0.00902184,0.530791,,0.00902184,14.8673
0.00902553,0.52949,,0.00902553,14.8676
0.00903291,0.526902,,0.00903291,14.8683
0.00904,0.52445,,0.00904,14.8689
0.00904148,0.522144,,0.00904148,14.8695
0.00904443,0.51756,,0.00904443,14.8706
0.00905033,0.508572,,0.00905033,14.8729
0.00906,0.494443,,0.00906,14.8764
0.00906118,0.495545,,0.00906118,14.8761
0.00906354,0.496984,,0.00906354,14.8758
0.00906826,0.499881,,0.00906826,14.875
0.00907771,0.50575,,0.00907771,14.8736
0.00908,0.507273,,0.00908,14.8732
0.00908189,0.509065,,0.00908189,14.8727
0.00908567,0.512671,,0.00908567,14.8718
0.00909322,0.52,,0.00909322,14.87
0.0091,0.526846,,0.0091,14.8683
0.00910151,0.526672,,0.00910151,14.8683
0.00910453,0.526145,,0.00910453,14.8685
0.00911058,0.525094,,0.00911058,14.8687
0.00912,0.523464,,0.00912,14.8691
0.00912121,0.522878,,0.00912121,14.8693
0.00912363,0.521701,,0.00912363,14.8696
0.00912846,0.519357,,0.00912846,14.8702
0.00913813,0.514717,,0.00913813,14.8713
0.00915,0.509154,,0.00915,14.8727
0.00915193,0.50943,,0.00915193,14.8726
0.0091558,0.509862,,0.0091558,14.8725
0.00916354,0.510726,,0.00916354,14.8723
0.00917,0.511452,,0.00917,14.8721
0.00917155,0.511493,,0.00917155,14.8721
0.00917464,0.511574,,0.00917464,14.8721
0.00918083,0.511735,,0.00918083,14.8721
0.00919,0.511973,,0.00919,14.872
0.00919124,0.511719,,0.00919124,14.8721
0.00919371,0.511212,,0.00919371,14.8722
0.00919867,0.5102,,0.00919867,14.8725
0.00920857,0.508185,,0.00920857,14.873
0.00921,0.507903,,0.00921,14.873
0.00921198,0.50684,,0.00921198,14.8733
0.00921594,0.504725,,0.00921594,14.8738
0.00922386,0.500533,,0.00922386,14.8749
0.00923,0.497369,,0.00923,14.8757
0.00923158,0.496822,,0.00923158,14.8758
0.00923475,0.495691,,0.00923475,14.8761
0.00924109,0.493441,,0.00924109,14.8766
0.00925,0.490314,,0.00925,14.8774
0.00925127,0.490437,,0.00925127,14.8774
0.0092538,0.490644,,0.0092538,14.8773
0.00925887,0.491058,,0.00925887,14.8772
0.00926394,0.491474,,0.00926394,14.8771
0.00927,0.491971,,0.00927,14.877
0.00927101,0.490204,,0.00927101,14.8774
0.00927304,0.486703,,0.00927304,14.8783
0.0092771,0.479811,,0.0092771,14.88
0.00928521,0.466462,,0.00928521,14.8834
0.00929,0.459322,,0.00929,14.8852
0.00929162,0.457747,,0.00929162,14.8856
0.00929487,0.454401,,0.00929487,14.8864
0.00930136,0.447819,,0.00930136,14.888
0.00931,0.439368,,0.00931,14.8902
0.0093113,0.440034,,0.0093113,14.89
0.00931389,0.441053,,0.00931389,14.8897
0.00931909,0.443102,,0.00931909,14.8892
0.00932428,0.445177,,0.00932428,14.8887
0.00933,0.447484,,0.00933,14.8881
0.00933104,0.448073,,0.00933104,14.888
0.00933312,0.44923,,0.00933312,14.8877
0.00933727,0.451558,,0.00933727,14.8871
0.00934558,0.456267,,0.00934558,14.8859
0.00935,0.45887,,0.00935,14.8853
0.00935166,0.46056,,0.00935166,14.8849
0.00935498,0.463939,,0.00935498,14.884
0.00936163,0.470811,,0.00936163,14.8823
0.00937,0.479794,,0.00937,14.8801
0.00937133,0.479804,,0.00937133,14.88
0.00937399,0.479479,,0.00937399,14.8801
0.0093793,0.478829,,0.0093793,14.8803
0.00938994,0.477534,,0.00938994,14.8806
0.0094,0.476318,,0.0094,14.8809
0.009402,0.476258,,0.009402,14.8809
0.009406,0.476131,,0.009406,14.881
0.009414,0.475878,,0.009414,14.881
0.00942,0.475689,,0.00942,14.8811
0.0094216,0.474417,,0.0094216,14.8814
0.0094248,0.471889,,0.0094248,14.882
0.0094312,0.466894,,0.0094312,14.8833
0.00944,0.460205,,0.00944,14.8849
0.00944128,0.460526,,0.00944128,14.8849
0.00944384,0.460977,,0.00944384,14.8848
0.00944896,0.461882,,0.00944896,14.8845
0.00945408,0.462792,,0.00945408,14.8843
0.00946,0.463848,,0.00946,14.884
0.00946102,0.463516,,0.00946102,14.8841
0.00946307,0.462848,,0.00946307,14.8843
0.00946717,0.461516,,0.00946717,14.8846
0.00947536,0.458869,,0.00947536,14.8853
0.00948,0.4574,,0.00948,14.8857
0.00948164,0.457102,,0.00948164,14.8857
0.00948492,0.456498,,0.00948492,14.8859
0.00949147,0.455295,,0.00949147,14.8862
0.0095,0.453738,,0.0095,14.8866
0.00950131,0.455298,,0.00950131,14.8862
0.00950393,0.458432,,0.00950393,14.8854
0.00950918,0.464799,,0.00950918,14.8838
0.00951442,0.471411,,0.00951442,14.8821
0.00952,0.47865,,0.00952,14.8803
0.00952105,0.478258,,0.00952105,14.8804
0.00952315,0.477254,,0.00952315,14.8807
0.00952734,0.475255,,0.00952734,14.8812
0.00953573,0.471295,,0.00953573,14.8822
0.00954,0.469341,,0.00954,14.8827
0.00954168,0.467873,,0.00954168,14.883
0.00954503,0.464944,,0.00954503,14.8838
0.00955174,0.459167,,0.00955174,14.8852
0.00956,0.452284,,0.00956,14.8869
0.00956134,0.453234,,0.00956134,14.8867
0.00956403,0.454936,,0.00956403,14.8863
0.0095694,0.45837,,0.0095694,14.8854
0.00958,0.465269,,0.00958,14.8837
0.00958107,0.466941,,0.00958107,14.8833
0.00958322,0.470102,,0.00958322,14.8825
0.00958752,0.47652,,0.00958752,14.8809
0.00959611,0.489757,,0.00959611,14.8776
0.0096,0.496431,,0.0096,14.8759
0.00960172,0.494074,,0.00960172,14.8765
0.00960515,0.489245,,0.00960515,14.8777
0.00961203,0.479797,,0.00961203,14.8801
0.00962,0.469379,,0.00962,14.8827
0.00962137,0.468943,,0.00962137,14.8828
0.00962412,0.467624,,0.00962412,14.8831
0.00962962,0.465004,,0.00962962,14.8837
0.00964062,0.459829,,0.00964062,14.885
0.00965,0.455555,,0.00965,14.8861
0.009652,0.454905,,0.009652,14.8863
0.009656,0.453532,,0.009656,14.8866
0.009664,0.450805,,0.009664,14.8873
0.00967,0.448797,,0.00967,14.8878
0.0096716,0.449096,,0.0096716,14.8877
0.0096748,0.449677,,0.0096748,14.8876
0.0096812,0.450842,,0.0096812,14.8873
0.00969,0.452454,,0.00969,14.8869
0.00969128,0.452499,,0.00969128,14.8869
0.00969384,0.452577,,0.00969384,14.8869
0.00969896,0.452734,,0.00969896,14.8868
0.00970408,0.452892,,0.00970408,14.8868
0.00971,0.453073,,0.00971,14.8867
0.00971102,0.452604,,0.00971102,14.8868
0.00971307,0.451666,,0.00971307,14.8871
0.00971717,0.449801,,0.00971717,14.8875
0.00972536,0.446104,,0.00972536,14.8885
0.00973,0.44407,,0.00973,14.889
0.00973164,0.445506,,0.00973164,14.8886
0.00973492,0.448382,,0.00973492,14.8879
0.00974147,0.454219,,0.00974147,14.8864
0.00975,0.462068,,0.00975,14.8845
0.00975131,0.463367,,0.00975131,14.8842
0.00975393,0.465707,,0.00975393,14.8836
0.00975918,0.470439,,0.00975918,14.8824
0.00976442,0.475305,,0.00976442,14.8812
0.00977,0.480592,,0.00977,14.8799
0.00977105,0.481184,,0.00977105,14.8797
0.00977315,0.482254,,0.00977315,14.8794
0.00977734,0.484405,,0.00977734,14.8789
0.00978573,0.48875,,0.00978573,14.8778
0.00979,0.491037,,0.00979,14.8772
0.00979168,0.489593,,0.00979168,14.8776
0.00979503,0.486705,,0.00979503,14.8783
0.00980174,0.481006,,0.00980174,14.8797
0.00981,0.474202,,0.00981,14.8814
0.00981134,0.472828,,0.00981134,14.8818
0.00981403,0.46991,,0.00981403,14.8825
0.0098194,0.464153,,0.0098194,14.884
0.00983,0.453094,,0.00983,14.8867
0.00983107,0.454274,,0.00983107,14.8864
0.00983322,0.456126,,0.00983322,14.886
0.00983752,0.459863,,0.00983752,14.885
0.00984611,0.467476,,0.00984611,14.8831
0.00985,0.471157,,0.00985,14.8822
0.00985172,0.471464,,0.00985172,14.8821
0.00985515,0.472024,,0.00985515,14.882
0.00986203,0.473148,,0.00986203,14.8817
0.00987577,0.475406,,0.00987577,14.8811
0.00988,0.476118,,0.00988,14.881
0.009882,0.475172,,0.009882,14.8812
0.009886,0.473286,,0.009886,14.8817
0.009894,0.469549,,0.009894,14.8826
0.0099,0.466813,,0.0099,14.8833
0.0099016,0.466842,,0.0099016,14.8833
0.0099048,0.466866,,0.0099048,14.8833
0.0099112,0.466916,,0.0099112,14.8833
0.00992,0.466984,,0.00992,14.8833
0.00992128,0.465907,,0.00992128,14.8835
0.00992384,0.463766,,0.00992384,14.8841
0.00992896,0.459527,,0.00992896,14.8851
0.00993408,0.455394,,0.00993408,14.8862
0.00994,0.450694,,0.00994,14.8873
0.00994102,0.451586,,0.00994102,14.8871
0.00994307,0.453281,,0.00994307,14.8867
0.00994717,0.456699,,0.00994717,14.8858
0.00995536,0.463651,,0.00995536,14.8841
0.00996,0.467803,,0.00996,14.883
0.00996164,0.467977,,0.00996164,14.883
0.00996492,0.468252,,0.00996492,14.8829
0.00997147,0.468804,,0.00997147,14.8828
0.00998,0.469524,,0.00998,14.8826
0.00998131,0.469842,,0.00998131,14.8825
0.00998393,0.470476,,0.00998393,14.8824
0.00998918,0.471748,,0.00998918,14.8821
0.00999442,0.473029,,0.00999442,14.8817
0.01,0.474401,,0.01,14.8814
